"x","y","pred","time_in_seconds"
-50.6532663316583,-44.1206030150754,-0.169872435942981,2.69814
-50.5929648241206,-44.1206030150754,-0.0315934416496972,2.69814
-50.5326633165829,-44.1206030150754,0.100300435746096,2.69814
-50.4723618090452,-44.1206030150754,0.224094212432082,2.69814
-50.4120603015075,-44.1206030150754,0.33571388726557,2.69814
-50.3517587939699,-44.1206030150754,0.428371524207474,2.69814
-50.2914572864322,-44.1206030150754,0.492011719651504,2.69814
-50.2311557788945,-44.1206030150754,0.517846948262342,2.69814
-50.1708542713568,-44.1206030150754,0.509355368821947,2.69814
-50.1105527638191,-44.1206030150754,0.481317839615773,2.69814
-50.0502512562814,-44.1206030150754,0.428393981153274,2.69814
-49.9899497487437,-44.1206030150754,0.479739402586969,2.69814
-49.929648241206,-44.1206030150754,0.521911366918872,2.69814
-49.8693467336683,-44.1206030150754,0.55183525412324,2.69814
-49.8090452261306,-44.1206030150754,0.565039565559196,2.69814
-49.748743718593,-44.1206030150754,0.552310771828775,2.69814
-49.6884422110553,-44.1206030150754,0.490711233775443,2.69814
-49.6281407035176,-44.1206030150754,0.376125428336501,2.69814
-49.5678391959799,-44.1206030150754,0.235422949902418,2.69814
-49.5075376884422,-44.1206030150754,0.0822745230382118,2.69814
-49.4472361809045,-44.1206030150754,-0.0763091392715012,2.69814
-49.3869346733668,-44.1206030150754,-0.235667726063362,2.69814
-49.3266331658292,-44.1206030150754,-0.39247560553531,2.69814
-49.2663316582915,-44.1206030150754,-0.543151168513802,2.69814
-49.2060301507538,-44.1206030150754,-0.688662975350756,2.69814
-49.1457286432161,-44.1206030150754,-0.824087501306852,2.69814
-49.0854271356784,-44.1206030150754,-0.947530892669228,2.69814
-49.0251256281407,-44.1206030150754,-1.05809443395388,2.69814
-48.964824120603,-44.1206030150754,-1.15566647514601,2.69814
-48.9045226130653,-44.1206030150754,-1.23878744021713,2.69814
-48.8442211055276,-44.1206030150754,-1.30130897225168,2.69814
-48.78391959799,-44.1206030150754,-1.33334531622233,2.69814
-48.7236180904523,-44.1206030150754,-1.33442630153876,2.69814
-48.6633165829146,-44.1206030150754,-1.31863971084568,2.69814
-48.6030150753769,-44.1206030150754,-1.2936307518878,2.69814
-48.5427135678392,-44.1206030150754,-1.26179061854986,2.69814
-48.4824120603015,-44.1206030150754,-1.23246843454603,2.69814
-48.4221105527638,-44.1206030150754,-1.38659467217853,2.69814
-48.3618090452261,-44.1206030150754,-1.43071135704815,2.69814
-48.3015075376884,-44.1206030150754,-1.46724530616376,2.69814
-48.2412060301508,-44.1206030150754,-1.49206574987225,2.69814
-48.1809045226131,-44.1206030150754,-1.51513604486032,2.69814
-48.1206030150754,-44.1206030150754,-1.52847040354876,2.69814
-48.0603015075377,-44.1206030150754,-1.49824978994788,2.69814
-48,-44.1206030150754,-1.43467035991285,2.69814
-60,-44.0452261306533,NA,2.69814
-59.9396984924623,-44.0452261306533,-3.57304418069681,2.69814
-59.8793969849246,-44.0452261306533,-3.84929873760741,2.69814
-59.8190954773869,-44.0452261306533,-3.96222931556032,2.69814
-59.7587939698492,-44.0452261306533,-3.9602673810401,2.69814
-59.6984924623116,-44.0452261306533,-3.91936338411553,2.69814
-59.6381909547739,-44.0452261306533,-3.96501134765906,2.69814
-59.5778894472362,-44.0452261306533,-4.08044604355544,2.69814
-59.5175879396985,-44.0452261306533,-4.23112072359232,2.69814
-59.4572864321608,-44.0452261306533,-4.34204838273151,2.69814
-59.3969849246231,-44.0452261306533,-4.41488760393354,2.69814
-59.3366834170854,-44.0452261306533,-4.49396480613334,2.69814
-59.2763819095477,-44.0452261306533,-4.57599665515705,2.69814
-59.21608040201,-44.0452261306533,-4.62484476060963,2.69814
-59.1557788944724,-44.0452261306533,-4.60215791496794,2.69814
-59.0954773869347,-44.0452261306533,-4.59354445655387,2.69814
-59.035175879397,-44.0452261306533,-4.58774787612652,2.69814
-58.9748743718593,-44.0452261306533,-4.60977454095714,2.69814
-58.9145728643216,-44.0452261306533,-4.65881849184415,2.69814
-58.8542713567839,-44.0452261306533,-4.70207521066957,2.69814
-58.7939698492462,-44.0452261306533,-4.72024462300375,2.69814
-58.7336683417085,-44.0452261306533,-4.71878447936017,2.69814
-58.6733668341709,-44.0452261306533,-4.60125364942502,2.69814
-58.6130653266332,-44.0452261306533,-4.40910825055857,2.69814
-58.5527638190955,-44.0452261306533,-4.21968044707906,2.69814
-58.4924623115578,-44.0452261306533,-4.07407235291496,2.69814
-58.4321608040201,-44.0452261306533,-3.98470628784406,2.69814
-58.3718592964824,-44.0452261306533,-3.91923406402594,2.69814
-58.3115577889447,-44.0452261306533,-4.25284107081693,2.69814
-58.251256281407,-44.0452261306533,-4.0833151642873,2.69814
-58.1909547738694,-44.0452261306533,-3.83173883780555,2.69814
-58.1306532663317,-44.0452261306533,-3.57874968541928,2.69814
-58.070351758794,-44.0452261306533,-3.34526859165118,2.69814
-58.0100502512563,-44.0452261306533,-3.16071386395641,2.69814
-57.9497487437186,-44.0452261306533,-3.05382429168014,2.69814
-57.8894472361809,-44.0452261306533,-3.04637456729715,2.69814
-57.8291457286432,-44.0452261306533,-3.06975872960288,2.69814
-57.7688442211055,-44.0452261306533,-3.04930347426475,2.69814
-57.7085427135678,-44.0452261306533,-3.06710289765148,2.69814
-57.6482412060301,-44.0452261306533,-3.1110858080171,2.69814
-57.5879396984925,-44.0452261306533,-3.18393376521381,2.69814
-57.5276381909548,-44.0452261306533,-3.25104640510067,2.69814
-57.4673366834171,-44.0452261306533,-3.41166225920625,2.69814
-57.4070351758794,-44.0452261306533,-3.35318863681097,2.69814
-57.3467336683417,-44.0452261306533,-3.25261265687622,2.69814
-57.286432160804,-44.0452261306533,-3.19120879530127,2.69814
-57.2261306532663,-44.0452261306533,-3.16928897710569,2.69814
-57.1658291457286,-44.0452261306533,-3.15132195821122,2.69814
-57.105527638191,-44.0452261306533,-3.10941368180334,2.69814
-57.0452261306533,-44.0452261306533,-3.07788733808309,2.69814
-56.9849246231156,-44.0452261306533,-3.09679315150361,2.69814
-56.9246231155779,-44.0452261306533,-3.1523962899973,2.69814
-56.8643216080402,-44.0452261306533,-3.19999319380528,2.69814
-56.8040201005025,-44.0452261306533,-3.23132254408268,2.69814
-56.7437185929648,-44.0452261306533,-3.21868403859859,2.69814
-56.6834170854271,-44.0452261306533,-3.23275583110663,2.69814
-56.6231155778895,-44.0452261306533,-3.2730665389948,2.69814
-56.5628140703518,-44.0452261306533,-3.2620832800116,2.69814
-56.5025125628141,-44.0452261306533,-3.21817307367206,2.69814
-56.4422110552764,-44.0452261306533,-3.15001490172332,2.69814
-56.3819095477387,-44.0452261306533,-3.02431980518634,2.69814
-56.321608040201,-44.0452261306533,-2.79925541493466,2.69814
-56.2613065326633,-44.0452261306533,-2.37567482715306,2.69814
-56.2010050251256,-44.0452261306533,-1.66002862272002,2.69814
-56.1407035175879,-44.0452261306533,-0.867515421762377,2.69814
-56.0804020100502,-44.0452261306533,-0.305301561520832,2.69814
-56.0201005025126,-44.0452261306533,-0.0375519949182497,2.69814
-55.9597989949749,-44.0452261306533,0.156240262311638,2.69814
-55.8994974874372,-44.0452261306533,0.542038002368333,2.69814
-55.8391959798995,-44.0452261306533,1.19290476891926,2.69814
-55.7788944723618,-44.0452261306533,1.6471306362289,2.69814
-55.7185929648241,-44.0452261306533,2.20247905534479,2.69814
-55.6582914572864,-44.0452261306533,2.68799879232883,2.69814
-55.5979899497487,-44.0452261306533,2.81216905843885,2.69814
-55.5376884422111,-44.0452261306533,2.96836121300737,2.69814
-55.4773869346734,-44.0452261306533,3.1401810888358,2.69814
-55.4170854271357,-44.0452261306533,3.24693435705442,2.69814
-55.356783919598,-44.0452261306533,3.29602022994312,2.69814
-55.2964824120603,-44.0452261306533,3.46327427557789,2.69814
-55.2361809045226,-44.0452261306533,3.6314156811023,2.69814
-55.1758793969849,-44.0452261306533,3.48328655130057,2.69814
-55.1155778894472,-44.0452261306533,3.0851932737398,2.69814
-55.0552763819096,-44.0452261306533,2.78793076728135,2.69814
-54.9949748743719,-44.0452261306533,3.17589282027449,2.69814
-54.9346733668342,-44.0452261306533,3.32284386265494,2.69814
-54.8743718592965,-44.0452261306533,3.1906980545061,2.69814
-54.8140703517588,-44.0452261306533,2.98762204292429,2.69814
-54.7537688442211,-44.0452261306533,2.75665987414336,2.69814
-54.6934673366834,-44.0452261306533,2.46816967521418,2.69814
-54.6331658291457,-44.0452261306533,2.15292003451426,2.69814
-54.572864321608,-44.0452261306533,1.9180578824257,2.69814
-54.5125628140703,-44.0452261306533,1.70779052905669,2.69814
-54.4522613065327,-44.0452261306533,1.52764252046703,2.69814
-54.391959798995,-44.0452261306533,1.38048400041423,2.69814
-54.3316582914573,-44.0452261306533,1.26466409507092,2.69814
-54.2713567839196,-44.0452261306533,1.17657567268588,2.69814
-54.2110552763819,-44.0452261306533,1.10901349192365,2.69814
-54.1507537688442,-44.0452261306533,1.06678667123158,2.69814
-54.0904522613065,-44.0452261306533,1.0416073706483,2.69814
-54.0301507537688,-44.0452261306533,1.02977419826732,2.69814
-53.9698492462312,-44.0452261306533,1.02615601255774,2.69814
-53.9095477386935,-44.0452261306533,1.01875570501641,2.69814
-53.8492462311558,-44.0452261306533,0.982132146177047,2.69814
-53.7889447236181,-44.0452261306533,0.877384243175907,2.69814
-53.7286432160804,-44.0452261306533,0.750031491811292,2.69814
-53.6683417085427,-44.0452261306533,0.629315054401776,2.69814
-53.608040201005,-44.0452261306533,0.522871274729727,2.69814
-53.5477386934673,-44.0452261306533,0.431832081208547,2.69814
-53.4874371859297,-44.0452261306533,0.355208645989435,2.69814
-53.427135678392,-44.0452261306533,0.291757327037711,2.69814
-53.3668341708543,-44.0452261306533,-0.371811370725343,2.69814
-53.3065326633166,-44.0452261306533,-0.39311654042924,2.69814
-53.2462311557789,-44.0452261306533,-0.405717344978314,2.69814
-53.1859296482412,-44.0452261306533,-0.416626408917498,2.69814
-53.1256281407035,-44.0452261306533,-0.432949736315575,2.69814
-53.0653266331658,-44.0452261306533,-0.461051740909745,2.69814
-53.0050251256281,-44.0452261306533,-0.506609881239523,2.69814
-52.9447236180904,-44.0452261306533,-0.575218256595807,2.69814
-52.8844221105528,-44.0452261306533,-0.67336270332104,2.69814
-52.8241206030151,-44.0452261306533,-0.809614344019096,2.69814
-52.7638190954774,-44.0452261306533,-0.992179660080794,2.69814
-52.7035175879397,-44.0452261306533,-1.22116042215024,2.69814
-52.643216080402,-44.0452261306533,-1.484603926745,2.69814
-52.5829145728643,-44.0452261306533,-1.75741131007064,2.69814
-52.5226130653266,-44.0452261306533,-2.04137881472754,2.69814
-52.4623115577889,-44.0452261306533,-2.27061526880459,2.69814
-52.4020100502513,-44.0452261306533,-2.41834259577119,2.69814
-52.3417085427136,-44.0452261306533,-2.48575588451098,2.69814
-52.2814070351759,-44.0452261306533,-2.38170446177696,2.69814
-52.2211055276382,-44.0452261306533,-2.02671203623465,2.69814
-52.1608040201005,-44.0452261306533,-1.5147338006401,2.69814
-52.1005025125628,-44.0452261306533,-1.01766702723538,2.69814
-52.0402010050251,-44.0452261306533,-0.695108102058096,2.69814
-51.9798994974874,-44.0452261306533,-0.668532632897193,2.69814
-51.9195979899498,-44.0452261306533,-1.01511187405723,2.69814
-51.8592964824121,-44.0452261306533,-1.63764213344513,2.69814
-51.7989949748744,-44.0452261306533,-2.11260240448249,2.69814
-51.7386934673367,-44.0452261306533,-2.05611864027207,2.69814
-51.678391959799,-44.0452261306533,-2.14493375010791,2.69814
-51.6180904522613,-44.0452261306533,-2.22774985266465,2.69814
-51.5577889447236,-44.0452261306533,-2.25687510692141,2.69814
-51.4974874371859,-44.0452261306533,-2.24739339817697,2.69814
-51.4371859296482,-44.0452261306533,-2.21114437152537,2.69814
-51.3768844221105,-44.0452261306533,-2.1338650063972,2.69814
-51.3165829145729,-44.0452261306533,-2.01080049399354,2.69814
-51.2562814070352,-44.0452261306533,-1.85560374955237,2.69814
-51.1959798994975,-44.0452261306533,-1.74116038945424,2.69814
-51.1356783919598,-44.0452261306533,-1.64206894587261,2.69814
-51.0753768844221,-44.0452261306533,-1.40745239032997,2.69814
-51.0150753768844,-44.0452261306533,-1.09754692594808,2.69814
-50.9547738693467,-44.0452261306533,-0.849848062737951,2.69814
-50.894472361809,-44.0452261306533,-0.780215942844158,2.69814
-50.8341708542714,-44.0452261306533,-0.630892564193271,2.69814
-50.7738693467337,-44.0452261306533,-0.481277017767471,2.69814
-50.713567839196,-44.0452261306533,-0.33084284255553,2.69814
-50.6532663316583,-44.0452261306533,-0.185157875247576,2.69814
-50.5929648241206,-44.0452261306533,-0.0478045840879382,2.69814
-50.5326633165829,-44.0452261306533,0.0788421259098584,2.69814
-50.4723618090452,-44.0452261306533,0.191117003351728,2.69814
-50.4120603015075,-44.0452261306533,0.284261022094331,2.69814
-50.3517587939699,-44.0452261306533,0.352975192240603,2.69814
-50.2914572864322,-44.0452261306533,0.392734769961653,2.69814
-50.2311557788945,-44.0452261306533,0.403460853062967,2.69814
-50.1708542713568,-44.0452261306533,0.39305663948516,2.69814
-50.1105527638191,-44.0452261306533,0.374805397462463,2.69814
-50.0502512562814,-44.0452261306533,0.386335436959822,2.69814
-49.9899497487437,-44.0452261306533,0.4320946377923,2.69814
-49.929648241206,-44.0452261306533,0.469219273024112,2.69814
-49.8693467336683,-44.0452261306533,0.493571374761846,2.69814
-49.8090452261306,-44.0452261306533,0.501100728290968,2.69814
-49.748743718593,-44.0452261306533,0.485221887579016,2.69814
-49.6884422110553,-44.0452261306533,0.420494039094208,2.69814
-49.6281407035176,-44.0452261306533,0.301001766934338,2.69814
-49.5678391959799,-44.0452261306533,0.160630076662542,2.69814
-49.5075376884422,-44.0452261306533,0.0120388144102819,2.69814
-49.4472361809045,-44.0452261306533,-0.138051854172954,2.69814
-49.3869346733668,-44.0452261306533,-0.285823767340283,2.69814
-49.3266331658292,-44.0452261306533,-0.429494787706965,2.69814
-49.2663316582915,-44.0452261306533,-0.567199974369409,2.69814
-49.2060301507538,-44.0452261306533,-0.700500170736952,2.69814
-49.1457286432161,-44.0452261306533,-0.82677293719992,2.69814
-49.0854271356784,-44.0452261306533,-0.945243788057319,2.69814
-49.0251256281407,-44.0452261306533,-1.05515562296331,2.69814
-48.964824120603,-44.0452261306533,-1.15501962133961,2.69814
-48.9045226130653,-44.0452261306533,-1.24166114459473,2.69814
-48.8442211055276,-44.0452261306533,-1.31015331219286,2.69814
-48.78391959799,-44.0452261306533,-1.35594483889153,2.69814
-48.7236180904523,-44.0452261306533,-1.37838882576417,2.69814
-48.6633165829146,-44.0452261306533,-1.38097939514123,2.69814
-48.6030150753769,-44.0452261306533,-1.36885903739356,2.69814
-48.5427135678392,-44.0452261306533,-1.34552655177519,2.69814
-48.4824120603015,-44.0452261306533,-1.32444083758861,2.69814
-48.4221105527638,-44.0452261306533,-1.48812905070745,2.69814
-48.3618090452261,-44.0452261306533,-1.53559913491378,2.69814
-48.3015075376884,-44.0452261306533,-1.57074769628749,2.69814
-48.2412060301508,-44.0452261306533,-1.58148208429348,2.69814
-48.1809045226131,-44.0452261306533,-1.57437414535399,2.69814
-48.1206030150754,-44.0452261306533,-1.55026738490177,2.69814
-48.0603015075377,-44.0452261306533,-1.49890123385659,2.69814
-48,-44.0452261306533,-1.43384556224024,2.69814
-60,-43.9698492462312,NA,2.69814
-59.9396984924623,-43.9698492462312,-3.63310247416486,2.69814
-59.8793969849246,-43.9698492462312,-3.89073617566859,2.69814
-59.8190954773869,-43.9698492462312,-4.09478524699663,2.69814
-59.7587939698492,-43.9698492462312,-4.10496206399277,2.69814
-59.6984924623116,-43.9698492462312,-4.03598956483568,2.69814
-59.6381909547739,-43.9698492462312,-4.04429980792401,2.69814
-59.5778894472362,-43.9698492462312,-4.11920177591006,2.69814
-59.5175879396985,-43.9698492462312,-4.23106629646794,2.69814
-59.4572864321608,-43.9698492462312,-4.34510200268726,2.69814
-59.3969849246231,-43.9698492462312,-4.43671751700805,2.69814
-59.3366834170854,-43.9698492462312,-4.51254013448863,2.69814
-59.2763819095477,-43.9698492462312,-4.57633467831965,2.69814
-59.21608040201,-43.9698492462312,-4.61925551612737,2.69814
-59.1557788944724,-43.9698492462312,-4.61405906437972,2.69814
-59.0954773869347,-43.9698492462312,-4.61439688540916,2.69814
-59.035175879397,-43.9698492462312,-4.61502697723745,2.69814
-58.9748743718593,-43.9698492462312,-4.63552190269511,2.69814
-58.9145728643216,-43.9698492462312,-4.66488804896101,2.69814
-58.8542713567839,-43.9698492462312,-4.66379843186856,2.69814
-58.7939698492462,-43.9698492462312,-4.65002471078257,2.69814
-58.7336683417085,-43.9698492462312,-4.62158312429448,2.69814
-58.6733668341709,-43.9698492462312,-4.51613295414239,2.69814
-58.6130653266332,-43.9698492462312,-4.33065699080058,2.69814
-58.5527638190955,-43.9698492462312,-4.13607310074746,2.69814
-58.4924623115578,-43.9698492462312,-3.99715392409867,2.69814
-58.4321608040201,-43.9698492462312,-3.93253578865159,2.69814
-58.3718592964824,-43.9698492462312,-3.89632603896477,2.69814
-58.3115577889447,-43.9698492462312,-4.17327876238007,2.69814
-58.251256281407,-43.9698492462312,-4.06924404191191,2.69814
-58.1909547738694,-43.9698492462312,-3.90376304124552,2.69814
-58.1306532663317,-43.9698492462312,-3.68736725379471,2.69814
-58.070351758794,-43.9698492462312,-3.4494318986921,2.69814
-58.0100502512563,-43.9698492462312,-3.23832508119349,2.69814
-57.9497487437186,-43.9698492462312,-3.12299953564549,2.69814
-57.8894472361809,-43.9698492462312,-3.11436888465409,2.69814
-57.8291457286432,-43.9698492462312,-3.14460395505586,2.69814
-57.7688442211055,-43.9698492462312,-3.08558054443463,2.69814
-57.7085427135678,-43.9698492462312,-3.06840425397052,2.69814
-57.6482412060301,-43.9698492462312,-3.093399916811,2.69814
-57.5879396984925,-43.9698492462312,-3.17856630947344,2.69814
-57.5276381909548,-43.9698492462312,-3.2621080142396,2.69814
-57.4673366834171,-43.9698492462312,-3.32316878793912,2.69814
-57.4070351758794,-43.9698492462312,-3.23551179410449,2.69814
-57.3467336683417,-43.9698492462312,-3.16354209112615,2.69814
-57.286432160804,-43.9698492462312,-3.15239390200938,2.69814
-57.2261306532663,-43.9698492462312,-3.17463482261056,2.69814
-57.1658291457286,-43.9698492462312,-3.18792894763958,2.69814
-57.105527638191,-43.9698492462312,-3.18618028490329,2.69814
-57.0452261306533,-43.9698492462312,-3.18337076466918,2.69814
-56.9849246231156,-43.9698492462312,-3.19610642887081,2.69814
-56.9246231155779,-43.9698492462312,-3.22539297333788,2.69814
-56.8643216080402,-43.9698492462312,-3.2594439594969,2.69814
-56.8040201005025,-43.9698492462312,-3.27994017352938,2.69814
-56.7437185929648,-43.9698492462312,-3.26218630494875,2.69814
-56.6834170854271,-43.9698492462312,-3.30345849577207,2.69814
-56.6231155778895,-43.9698492462312,-3.33116285608294,2.69814
-56.5628140703518,-43.9698492462312,-3.33479514662531,2.69814
-56.5025125628141,-43.9698492462312,-3.29662537362871,2.69814
-56.4422110552764,-43.9698492462312,-3.17233091887916,2.69814
-56.3819095477387,-43.9698492462312,-2.93847026226418,2.69814
-56.321608040201,-43.9698492462312,-2.58404685351987,2.69814
-56.2613065326633,-43.9698492462312,-2.08592417425262,2.69814
-56.2010050251256,-43.9698492462312,-1.46156929113194,2.69814
-56.1407035175879,-43.9698492462312,-0.82228517971356,2.69814
-56.0804020100502,-43.9698492462312,-0.297274616818601,2.69814
-56.0201005025126,-43.9698492462312,0.0869073898657149,2.69814
-55.9597989949749,-43.9698492462312,0.453165788095763,2.69814
-55.8994974874372,-43.9698492462312,0.916091356121704,2.69814
-55.8391959798995,-43.9698492462312,1.57930154087855,2.69814
-55.7788944723618,-43.9698492462312,2.09574288221391,2.69814
-55.7185929648241,-43.9698492462312,2.59669282600978,2.69814
-55.6582914572864,-43.9698492462312,2.95145397343313,2.69814
-55.5979899497487,-43.9698492462312,3.09485734852185,2.69814
-55.5376884422111,-43.9698492462312,3.26287940926248,2.69814
-55.4773869346734,-43.9698492462312,3.35436665168993,2.69814
-55.4170854271357,-43.9698492462312,3.29420505597107,2.69814
-55.356783919598,-43.9698492462312,3.54126712717856,2.69814
-55.2964824120603,-43.9698492462312,3.9122651641116,2.69814
-55.2361809045226,-43.9698492462312,4.13670501254443,2.69814
-55.1758793969849,-43.9698492462312,3.96724238045014,2.69814
-55.1155778894472,-43.9698492462312,3.80252475214111,2.69814
-55.0552763819096,-43.9698492462312,3.69269236562938,2.69814
-54.9949748743719,-43.9698492462312,4.35560491846046,2.69814
-54.9346733668342,-43.9698492462312,4.41980483128886,2.69814
-54.8743718592965,-43.9698492462312,4.28223997097261,2.69814
-54.8140703517588,-43.9698492462312,4.0773957471894,2.69814
-54.7537688442211,-43.9698492462312,3.87114441381091,2.69814
-54.6934673366834,-43.9698492462312,3.65280347101169,2.69814
-54.6331658291457,-43.9698492462312,3.31847924796062,2.69814
-54.572864321608,-43.9698492462312,2.99793390547036,2.69814
-54.5125628140703,-43.9698492462312,2.73429762165712,2.69814
-54.4522613065327,-43.9698492462312,2.51797160340827,2.69814
-54.391959798995,-43.9698492462312,2.34408901824763,2.69814
-54.3316582914573,-43.9698492462312,2.20871695817286,2.69814
-54.2713567839196,-43.9698492462312,2.10790363007064,2.69814
-54.2110552763819,-43.9698492462312,2.03466196387839,2.69814
-54.1507537688442,-43.9698492462312,1.99094335374002,2.69814
-54.0904522613065,-43.9698492462312,1.96919336381195,2.69814
-54.0301507537688,-43.9698492462312,1.96379718908244,2.69814
-53.9698492462312,-43.9698492462312,1.96695272101519,2.69814
-53.9095477386935,-43.9698492462312,1.96670917395312,2.69814
-53.8492462311558,-43.9698492462312,1.93673171146104,2.69814
-53.7889447236181,-43.9698492462312,1.84249973610713,2.69814
-53.7286432160804,-43.9698492462312,1.7207902288243,2.69814
-53.6683417085427,-43.9698492462312,1.59812125530617,2.69814
-53.608040201005,-43.9698492462312,1.47848931166039,2.69814
-53.5477386934673,-43.9698492462312,1.35865277079145,2.69814
-53.4874371859297,-43.9698492462312,1.23703817611964,2.69814
-53.427135678392,-43.9698492462312,1.1165406485889,2.69814
-53.3668341708543,-43.9698492462312,0.152744216402589,2.69814
-53.3065326633166,-43.9698492462312,0.109018923864259,2.69814
-53.2462311557789,-43.9698492462312,0.063442198434462,2.69814
-53.1859296482412,-43.9698492462312,0.0105238319694436,2.69814
-53.1256281407035,-43.9698492462312,-0.0553667109763119,2.69814
-53.0653266331658,-43.9698492462312,-0.139513469665868,2.69814
-53.0050251256281,-43.9698492462312,-0.246895879132861,2.69814
-52.9447236180904,-43.9698492462312,-0.382128246689838,2.69814
-52.8844221105528,-43.9698492462312,-0.549095360179958,2.69814
-52.8241206030151,-43.9698492462312,-0.75068347605751,2.69814
-52.7638190954774,-43.9698492462312,-0.986962191971163,2.69814
-52.7035175879397,-43.9698492462312,-1.25196215190776,2.69814
-52.643216080402,-43.9698492462312,-1.53310371485599,2.69814
-52.5829145728643,-43.9698492462312,-1.80418429657617,2.69814
-52.5226130653266,-43.9698492462312,-2.10312878080432,2.69814
-52.4623115577889,-43.9698492462312,-2.31010418748127,2.69814
-52.4020100502513,-43.9698492462312,-2.38422778551702,2.69814
-52.3417085427136,-43.9698492462312,-2.39882889547086,2.69814
-52.2814070351759,-43.9698492462312,-2.33528537797716,2.69814
-52.2211055276382,-43.9698492462312,-2.03501188032168,2.69814
-52.1608040201005,-43.9698492462312,-1.4692340955902,2.69814
-52.1005025125628,-43.9698492462312,-0.922029110193023,2.69814
-52.0402010050251,-43.9698492462312,-0.51308606221362,2.69814
-51.9798994974874,-43.9698492462312,-0.307502355000388,2.69814
-51.9195979899498,-43.9698492462312,-0.517390146176748,2.69814
-51.8592964824121,-43.9698492462312,-1.11898213798428,2.69814
-51.7989949748744,-43.9698492462312,-1.66583805169688,2.69814
-51.7386934673367,-43.9698492462312,-1.89053616552006,2.69814
-51.678391959799,-43.9698492462312,-2.08012758774651,2.69814
-51.6180904522613,-43.9698492462312,-2.27311963677299,2.69814
-51.5577889447236,-43.9698492462312,-2.3556384942872,2.69814
-51.4974874371859,-43.9698492462312,-2.35131740300144,2.69814
-51.4371859296482,-43.9698492462312,-2.29018668554273,2.69814
-51.3768844221105,-43.9698492462312,-2.16821333452897,2.69814
-51.3165829145729,-43.9698492462312,-1.99969227225976,2.69814
-51.2562814070352,-43.9698492462312,-1.80749727041971,2.69814
-51.1959798994975,-43.9698492462312,-1.64605457900318,2.69814
-51.1356783919598,-43.9698492462312,-1.50917976585699,2.69814
-51.0753768844221,-43.9698492462312,-1.32357848572701,2.69814
-51.0150753768844,-43.9698492462312,-1.10270198486724,2.69814
-50.9547738693467,-43.9698492462312,-0.904204252860833,2.69814
-50.894472361809,-43.9698492462312,-0.774696838701129,2.69814
-50.8341708542714,-43.9698492462312,-0.625789728868416,2.69814
-50.7738693467337,-43.9698492462312,-0.480707500495075,2.69814
-50.713567839196,-43.9698492462312,-0.334799311890659,2.69814
-50.6532663316583,-43.9698492462312,-0.190654685609221,2.69814
-50.5929648241206,-43.9698492462312,-0.0540977743631395,2.69814
-50.5326633165829,-43.9698492462312,0.0691989990480089,2.69814
-50.4723618090452,-43.9698492462312,0.173428104901006,2.69814
-50.4120603015075,-43.9698492462312,0.253369328081906,2.69814
-50.3517587939699,-43.9698492462312,0.304861686632314,2.69814
-50.2914572864322,-43.9698492462312,0.325876403401494,2.69814
-50.2311557788945,-43.9698492462312,0.319552953996219,2.69814
-50.1708542713568,-43.9698492462312,0.298462093105353,2.69814
-50.1105527638191,-43.9698492462312,0.284450966279199,2.69814
-50.0502512562814,-43.9698492462312,0.361679269370033,2.69814
-49.9899497487437,-43.9698492462312,0.401562698760834,2.69814
-49.929648241206,-43.9698492462312,0.431068380590432,2.69814
-49.8693467336683,-43.9698492462312,0.442697433962206,2.69814
-49.8090452261306,-43.9698492462312,0.430454144083409,2.69814
-49.748743718593,-43.9698492462312,0.389752151854761,2.69814
-49.6884422110553,-43.9698492462312,0.316924107423052,2.69814
-49.6281407035176,-43.9698492462312,0.21195106717153,2.69814
-49.5678391959799,-43.9698492462312,0.0841009903952141,2.69814
-49.5075376884422,-43.9698492462312,-0.0537026765090118,2.69814
-49.4472361809045,-43.9698492462312,-0.19126881110023,2.69814
-49.3869346733668,-43.9698492462312,-0.324390629572804,2.69814
-49.3266331658292,-43.9698492462312,-0.453155333300401,2.69814
-49.2663316582915,-43.9698492462312,-0.577730151408456,2.69814
-49.2060301507538,-43.9698492462312,-0.699125502050116,2.69814
-49.1457286432161,-43.9698492462312,-0.816348293951584,2.69814
-49.0854271356784,-43.9698492462312,-0.929503611290588,2.69814
-49.0251256281407,-43.9698492462312,-1.03865187472627,2.69814
-48.964824120603,-43.9698492462312,-1.14236015283042,2.69814
-48.9045226130653,-43.9698492462312,-1.23712623650522,2.69814
-48.8442211055276,-43.9698492462312,-1.318544457741,2.69814
-48.78391959799,-43.9698492462312,-1.38338189916614,2.69814
-48.7236180904523,-43.9698492462312,-1.43077064229013,2.69814
-48.6633165829146,-43.9698492462312,-1.46122994763293,2.69814
-48.6030150753769,-43.9698492462312,-1.47731990364203,2.69814
-48.5427135678392,-43.9698492462312,-1.45992738371301,2.69814
-48.4824120603015,-43.9698492462312,-1.43491936899924,2.69814
-48.4221105527638,-43.9698492462312,-1.57363781256268,2.69814
-48.3618090452261,-43.9698492462312,-1.62768357433877,2.69814
-48.3015075376884,-43.9698492462312,-1.66621106050045,2.69814
-48.2412060301508,-43.9698492462312,-1.65753076752053,2.69814
-48.1809045226131,-43.9698492462312,-1.62748175993608,2.69814
-48.1206030150754,-43.9698492462312,-1.58215765412694,2.69814
